DATE,미국채10년금리,VIX지수,장단기금리차,신용스프레드,달러인덱스
2001-06-06,5.27,20.39,1.15,2.69,
2001-06-07,5.33,19.67,1.19,2.68,
2001-06-08,5.38,19.92,1.21,2.65,
2001-06-11,5.32,20.7,1.21,2.66,
2001-06-12,5.27,20.7,1.18,2.68,
2001-06-13,5.28,21.45,1.2,2.67,
2001-06-14,5.26,23.12,1.22,2.67,
2001-06-15,5.27,22.81,1.26,2.71,
2001-06-18,5.27,23.17,1.29,2.73,
2001-06-19,5.26,22.34,1.27,2.73,
2001-06-20,5.24,21.71,1.26,2.74,
2001-06-21,5.22,19.38,1.23,2.74,
2001-06-22,5.14,20.02,1.21,2.75,
2001-06-25,5.16,20.67,1.2,2.75,
2001-06-26,5.24,21.2,1.21,2.72,
2001-06-27,5.26,20.88,1.2,2.68,
2001-06-28,5.35,20.01,1.13,2.66,
2001-06-29,5.42,19.06,1.17,2.65,
2001-07-02,5.37,18.76,1.16,2.67,
2001-07-03,5.41,18.92,1.17,2.67,
2001-07-05,5.44,20.09,1.2,2.67,
2001-07-06,5.41,21.63,1.25,2.69,
2001-07-09,5.37,22.48,1.22,2.69,
2001-07-10,5.32,23.25,1.24,2.71,
2001-07-11,5.31,24.01,1.24,2.74,
2001-07-12,5.27,22.09,1.2,2.74,
2001-07-13,5.27,21.14,1.15,2.71,
2001-07-16,5.21,22.91,1.14,2.74,
2001-07-17,5.22,22.61,1.13,2.73,
2001-07-18,5.12,23.6,1.16,2.78,
2001-07-19,5.13,22.51,1.15,2.78,
2001-07-20,5.15,22.34,1.17,2.77,
2001-07-23,5.13,23.74,1.15,2.77,
2001-07-24,5.13,25.24,1.16,2.74,
2001-07-25,5.2,24.0,1.22,2.74,
2001-07-26,5.19,23.01,1.25,2.76,
2001-07-27,5.13,22.0,1.26,2.77,
2001-07-30,5.11,22.69,1.25,2.76,
2001-07-31,5.07,21.62,1.28,2.78,
2001-08-01,5.11,20.56,1.28,2.76,
2001-08-02,5.17,20.09,1.28,2.74,
2001-08-03,5.2,19.89,1.29,2.72,
2001-08-06,5.19,21.89,1.31,2.75,
2001-08-07,5.2,21.01,1.3,2.74,
2001-08-08,4.99,22.32,1.22,2.88,
2001-08-09,5.04,21.75,1.27,2.84,
2001-08-10,4.99,20.55,1.26,2.87,
2001-08-13,4.97,20.42,1.27,2.89,
2001-08-14,4.97,20.48,1.23,2.89,
2001-08-15,5.0,20.91,1.2,2.86,
2001-08-16,4.95,21.54,1.2,2.89,
2001-08-17,4.84,23.84,1.17,2.97,
2001-08-20,4.91,22.87,1.17,2.93,
2001-08-21,4.87,24.4,1.18,2.98,
2001-08-22,4.91,22.44,1.15,2.94,
2001-08-23,4.89,22.23,1.17,2.92,
2001-08-24,4.93,19.71,1.17,2.91,
2001-08-27,4.94,20.56,1.16,2.91,
2001-08-28,4.85,22.0,1.14,2.95,
2001-08-29,4.78,23.03,1.11,2.97,
2001-08-30,4.79,25.41,1.18,2.97,
2001-08-31,4.85,24.92,1.21,2.9,
2001-09-04,4.99,25.85,1.16,2.88,
2001-09-05,4.97,26.35,1.18,2.9,
2001-09-06,4.86,28.61,1.21,2.94,
2001-09-07,4.8,30.99,1.27,2.99,
2001-09-10,4.84,31.84,1.31,2.99,
2001-09-13,4.64,,1.65,3.16,
2001-09-14,4.57,,1.7,3.36,
2001-09-17,4.63,41.76,1.67,3.45,
2001-09-18,4.72,38.87,1.76,3.48,
2001-09-19,4.69,40.56,1.88,3.52,
2001-09-20,4.75,43.74,1.84,3.52,
2001-09-21,4.7,42.66,1.79,3.53,
2001-09-24,4.73,37.75,1.79,3.48,
2001-09-25,4.72,35.81,1.84,3.48,
2001-09-26,4.65,35.26,1.83,3.46,
2001-09-27,4.58,34.0,1.8,3.47,
2001-09-28,4.6,31.93,1.74,3.42,
2001-10-01,4.55,32.32,1.73,3.44,
2001-10-02,4.53,31.18,1.76,3.42,
2001-10-03,4.5,31.34,1.73,3.43,
2001-10-04,4.53,31.97,1.78,3.38,
2001-10-05,4.52,33.39,1.81,3.4,
2001-10-09,4.62,34.83,1.88,3.36,
2001-10-10,4.61,31.6,1.83,3.34,
2001-10-11,4.69,31.5,1.81,3.3,
2001-10-12,4.68,35.27,1.87,3.33,
2001-10-15,4.62,35.31,1.84,3.34,
2001-10-16,4.59,32.88,1.82,3.33,
2001-10-17,4.59,35.08,1.79,3.31,
2001-10-18,4.58,34.95,1.81,3.31,
2001-10-19,4.63,34.11,1.86,3.29,
2001-10-22,4.63,32.25,1.84,3.28,
2001-10-23,4.66,32.0,1.85,3.28,
2001-10-24,4.61,30.95,1.89,3.28,
2001-10-25,4.56,29.46,1.93,3.3,
2001-10-26,4.53,28.42,1.9,3.31,
2001-10-29,4.5,31.64,1.95,3.32,
2001-10-30,4.44,33.46,1.96,3.35,
2001-10-31,4.3,33.56,1.86,3.38,
2001-11-01,4.24,32.31,1.75,3.37,
2001-11-02,4.37,30.71,1.89,3.37,
2001-11-05,4.31,30.5,1.85,3.34,
2001-11-06,4.3,28.8,1.93,3.36,
2001-11-07,4.22,29.13,1.9,3.35,
2001-11-08,4.32,28.62,1.9,3.28,
2001-11-09,4.34,27.44,1.89,3.27,
2001-11-13,4.41,26.47,1.87,3.24,
2001-11-14,4.54,26.56,1.84,3.19,
2001-11-15,4.79,25.56,1.81,3.1,
2001-11-16,4.91,25.07,1.82,3.07,
2001-11-19,4.8,24.46,1.88,3.08,
2001-11-20,4.88,24.12,1.92,3.08,
2001-11-21,4.98,24.19,1.87,3.01,
2001-11-23,5.04,23.25,1.84,2.97,
2001-11-26,5.05,23.79,1.83,2.96,
2001-11-27,4.98,24.0,1.87,3.01,
2001-11-28,4.98,25.9,1.86,3.01,
2001-11-29,4.79,25.18,1.92,3.07,
2001-11-30,4.78,23.84,1.94,3.1,
2001-12-03,4.75,25.77,1.93,3.14,
2001-12-04,4.7,24.08,1.89,3.15,
2001-12-05,4.92,23.02,1.85,3.07,
2001-12-06,5.04,23.71,1.85,3.03,
2001-12-07,5.2,23.49,2.01,2.96,
2001-12-10,5.17,25.62,2.07,3.0,
2001-12-11,5.13,25.3,2.1,3.01,
2001-12-12,5.02,24.87,2.05,3.04,
2001-12-13,5.13,25.91,2.04,2.98,
2001-12-14,5.24,24.63,2.04,2.91,
2001-12-17,5.26,24.26,2.05,2.97,
2001-12-18,5.16,23.29,2.03,2.94,
2001-12-19,5.08,22.58,1.97,2.94,
2001-12-20,5.08,23.67,1.93,2.92,
2001-12-21,5.12,22.5,1.95,2.87,
2001-12-24,5.18,22.62,1.96,,
2001-12-26,5.22,22.29,1.96,2.82,
2001-12-27,5.13,21.59,1.94,2.88,
2001-12-28,5.15,21.4,1.99,2.87,
2001-12-31,5.07,23.8,2.0,2.85,
2002-01-02,5.2,22.71,1.98,2.82,
2002-01-03,5.16,21.34,1.97,2.82,
2002-01-04,5.18,20.45,1.99,2.78,
2002-01-07,5.09,21.94,2.01,2.8,
2002-01-08,5.1,21.83,2.03,2.8,
2002-01-09,5.1,22.13,2.07,2.78,
2002-01-10,5.0,22.36,2.06,2.82,
2002-01-11,4.92,22.6,2.16,2.86,
2002-01-14,4.91,23.58,2.12,2.88,
2002-01-15,4.88,22.7,2.09,2.86,
2002-01-16,4.88,23.45,2.04,2.87,
2002-01-17,4.98,22.25,2.02,2.82,
2002-01-18,4.94,22.52,2.03,2.86,
2002-01-22,4.96,23.61,1.99,2.85,
2002-01-23,5.05,21.88,1.98,2.87,
2002-01-24,5.07,21.15,1.92,2.85,
2002-01-25,5.1,21.01,1.93,2.81,
2002-01-28,5.12,21.14,1.93,2.78,
2002-01-29,5.02,24.35,1.97,2.84,
2002-01-30,5.02,23.22,1.96,2.89,
2002-01-31,5.07,21.09,1.91,2.85,
2002-02-01,5.02,21.12,1.94,2.86,
2002-02-04,4.94,24.87,1.95,2.93,
2002-02-05,4.92,25.45,1.93,2.98,
2002-02-06,4.92,26.09,1.94,3.01,
2002-02-07,4.93,25.11,1.94,3.05,
2002-02-08,4.9,23.26,1.95,3.03,
2002-02-11,4.91,21.78,1.96,3.02,
2002-02-12,4.97,21.62,1.93,2.99,
2002-02-13,5.01,20.85,1.92,2.93,
2002-02-14,4.95,21.77,1.88,2.95,
2002-02-15,4.86,22.37,1.89,2.98,
2002-02-19,4.88,24.43,1.9,2.99,
2002-02-20,4.88,22.66,1.88,3.01,
2002-02-21,4.88,23.8,1.88,2.97,
2002-02-22,4.84,22.86,1.87,2.98,
2002-02-25,4.86,21.84,1.85,2.98,
2002-02-26,4.93,21.68,1.85,2.96,
2002-02-27,4.84,21.49,1.75,3.0,
2002-02-28,4.88,21.59,1.82,2.98,
2002-03-01,4.98,19.96,1.8,2.97,
2002-03-04,5.02,20.5,1.78,2.94,
2002-03-05,5.02,20.3,1.77,2.9,
2002-03-06,5.06,19.94,1.8,2.91,
2002-03-07,5.22,20.04,1.86,2.83,
2002-03-08,5.33,19.27,1.73,2.79,
2002-03-11,5.33,19.84,1.74,2.78,
2002-03-12,5.32,19.59,1.76,2.78,
2002-03-13,5.28,19.46,1.79,2.82,
2002-03-14,5.4,19.2,1.77,2.79,
2002-03-15,5.35,18.42,1.72,2.81,
2002-03-18,5.32,18.93,1.65,2.8,
2002-03-19,5.33,18.16,1.69,2.83,
2002-03-20,5.4,18.46,1.69,2.81,
2002-03-21,5.39,18.15,1.66,2.78,
2002-03-22,5.4,17.77,1.63,2.78,
2002-03-25,5.41,18.48,1.63,2.74,
2002-03-26,5.35,18.13,1.67,2.76,
2002-03-27,5.35,17.7,1.69,2.81,
2002-03-28,5.42,17.4,1.7,2.81,
2002-04-01,5.44,18.73,1.7,2.78,
2002-04-02,5.36,19.16,1.73,2.81,
2002-04-03,5.3,20.2,1.75,2.83,
2002-04-04,5.28,19.78,1.71,2.84,
2002-04-05,5.22,19.13,1.73,2.85,
2002-04-08,5.25,19.61,1.74,2.85,
2002-04-09,5.22,19.47,1.74,2.85,
2002-04-10,5.24,18.19,1.76,2.84,
2002-04-11,5.22,20.3,1.75,2.83,
2002-04-12,5.18,19.42,1.77,2.86,
2002-04-15,5.15,19.82,1.77,2.84,
2002-04-16,5.2,18.11,1.77,2.81,
2002-04-17,5.24,18.43,1.83,2.79,
2002-04-18,5.23,19.29,1.85,2.82,
2002-04-19,5.21,18.3,1.85,2.8,
2002-04-22,5.19,19.77,1.82,2.77,
2002-04-23,5.18,20.28,1.79,2.78,
2002-04-24,5.11,20.77,1.83,2.81,
2002-04-25,5.1,20.95,1.85,2.83,
2002-04-26,5.08,22.14,1.86,2.83,
2002-04-29,5.13,24.05,1.87,2.82,
2002-04-30,5.11,21.91,1.87,2.84,
2002-05-01,5.08,20.06,1.87,2.86,
2002-05-02,5.13,20.07,1.88,2.84,
2002-05-03,5.08,20.19,1.91,2.89,
2002-05-06,5.1,22.56,1.91,2.86,
2002-05-07,5.09,21.94,1.95,2.86,
2002-05-08,5.24,20.39,1.92,2.86,
2002-05-09,5.2,21.56,1.93,2.89,
2002-05-10,5.15,22.41,1.96,2.93,
2002-05-13,5.23,20.72,1.95,2.9,
2002-05-14,5.32,19.35,1.92,2.89,
2002-05-15,5.28,19.19,1.91,2.91,
2002-05-16,5.2,18.5,1.92,2.96,
2002-05-17,5.27,17.7,1.86,2.94,
2002-05-20,5.21,19.24,1.88,2.96,
2002-05-21,5.18,20.05,1.9,2.95,
2002-05-22,5.13,19.58,1.9,2.98,
2002-05-23,5.16,18.23,1.88,2.97,
2002-05-24,5.16,18.9,1.88,2.96,
2002-05-28,5.16,20.31,1.86,2.95,
2002-05-29,5.11,20.39,1.87,2.97,
2002-05-30,5.06,20.61,1.89,3.0,
2002-05-31,5.08,19.98,1.86,2.98,
2002-06-03,5.06,23.37,1.87,3.0,
2002-06-04,5.04,23.89,1.91,3.01,
2002-06-05,5.08,22.61,1.92,2.99,
2002-06-06,5.04,24.16,1.91,2.99,
2002-06-07,5.1,23.51,1.94,2.96,
2002-06-10,5.07,23.72,1.92,2.95,
2002-06-11,5.02,24.45,1.93,2.95,
2002-06-12,4.98,24.15,1.93,3.0,
2002-06-13,4.94,25.02,1.94,3.0,
2002-06-14,4.83,25.96,1.91,3.02,
2002-06-17,4.89,24.64,1.93,2.97,
2002-06-18,4.88,24.24,1.95,3.02,
2002-06-19,4.76,26.06,1.95,3.06,
2002-06-20,4.85,27.48,1.92,3.05,
2002-06-21,4.79,27.23,1.91,3.05,
2002-06-24,4.87,26.98,1.94,3.03,
2002-06-25,4.88,27.84,1.96,3.03,
2002-06-26,4.75,28.42,1.98,3.12,
2002-06-27,4.84,26.29,1.99,3.14,
2002-06-28,4.86,25.4,1.96,3.13,
2002-07-01,4.85,27.11,1.97,3.14,
2002-07-02,4.77,28.96,1.99,3.18,
2002-07-03,4.78,29.42,2.0,3.17,
2002-07-05,4.9,27.11,2.0,3.15,
2002-07-08,4.84,28.25,2.0,3.19,
2002-07-09,4.78,30.22,2.04,3.19,
2002-07-10,4.66,34.1,2.05,3.21,
2002-07-11,4.66,33.85,2.05,3.21,
2002-07-12,4.63,32.94,2.07,3.24,
2002-07-15,4.66,35.03,2.11,3.26,
2002-07-16,4.75,36.65,2.09,3.24,
2002-07-17,4.71,35.45,2.08,3.27,
2002-07-18,4.66,35.12,2.11,3.3,
2002-07-19,4.61,38.17,2.13,3.25,
2002-07-22,4.51,41.87,2.11,3.3,
2002-07-23,4.47,44.92,2.13,3.33,
2002-07-24,4.49,39.86,2.11,3.35,
2002-07-25,4.43,39.27,2.15,3.35,
2002-07-26,4.43,35.51,2.23,3.34,
2002-07-29,4.62,31.33,2.21,3.25,
2002-07-30,4.65,31.92,2.21,3.21,
2002-07-31,4.51,32.03,2.28,3.25,
2002-08-01,4.47,36.95,2.32,3.27,
2002-08-02,4.33,41.29,2.34,3.34,
2002-08-05,4.29,45.08,2.36,3.36,
2002-08-06,4.42,42.03,2.31,3.3,
2002-08-07,4.35,38.73,2.37,3.35,
2002-08-08,4.4,36.33,2.3,3.33,
2002-08-09,4.27,35.33,2.17,3.36,
2002-08-12,4.22,37.05,2.12,3.33,
2002-08-13,4.12,35.82,2.12,3.39,
2002-08-14,4.06,32.36,1.94,3.37,
2002-08-15,4.17,29.43,1.95,3.35,
2002-08-16,4.32,28.81,2.04,3.32,
2002-08-19,4.29,28.61,2.04,3.32,
2002-08-20,4.17,29.59,2.05,3.36,
2002-08-21,4.2,28.23,2.08,3.32,
2002-08-22,4.3,27.75,2.08,3.28,
2002-08-23,4.25,29.32,2.06,3.27,
2002-08-26,4.22,29.89,2.03,3.29,
2002-08-27,4.29,30.11,2.03,3.28,
2002-08-28,4.22,33.32,1.99,3.3,
2002-08-29,4.16,33.67,2.02,3.33,
2002-08-30,4.14,32.64,2.0,3.32,
2002-09-03,3.98,39.97,1.97,3.39,
2002-09-04,3.96,37.44,1.94,3.4,
2002-09-05,3.91,38.86,1.96,3.47,
2002-09-06,4.05,36.33,1.97,3.42,
2002-09-09,4.05,36.45,1.92,3.41,
2002-09-10,4.0,35.08,1.88,3.43,
2002-09-11,4.07,34.81,1.89,3.42,
2002-09-12,3.98,37.5,1.86,3.45,
2002-09-13,3.92,35.82,1.85,3.44,
2002-09-16,3.9,36.74,1.83,3.47,
2002-09-17,3.87,38.01,1.81,3.51,
2002-09-18,3.86,37.52,1.82,3.51,
2002-09-19,3.79,40.65,1.86,3.55,
2002-09-20,3.79,38.98,1.85,3.59,
2002-09-23,3.7,39.68,1.77,3.63,
2002-09-24,3.69,40.52,1.76,3.65,
2002-09-25,3.77,37.33,1.77,3.67,
2002-09-26,3.79,34.6,1.82,3.64,
2002-09-27,3.69,36.97,1.87,3.71,
2002-09-30,3.63,39.69,1.91,3.76,
2002-10-01,3.72,34.12,1.92,3.74,
2002-10-02,3.71,36.83,1.96,3.73,
2002-10-03,3.7,37.31,1.95,3.76,
2002-10-04,3.69,39.46,1.91,3.78,
2002-10-07,3.64,42.64,1.87,3.86,
2002-10-08,3.65,41.02,1.85,3.89,
2002-10-09,3.61,42.13,1.89,3.9,
2002-10-10,3.68,37.55,1.93,3.9,
2002-10-11,3.83,35.7,1.98,3.88,
2002-10-15,4.07,34.02,1.99,3.74,
2002-10-16,4.06,36.0,2.04,3.77,
2002-10-17,4.16,34.1,2.06,3.73,
2002-10-18,4.14,33.53,2.05,3.76,
2002-10-21,4.24,33.11,2.01,3.7,
2002-10-22,4.27,34.09,2.06,3.71,
2002-10-23,4.26,33.2,2.06,3.73,
2002-10-24,4.16,34.03,2.07,3.77,
2002-10-25,4.12,30.0,2.14,3.78,
2002-10-28,4.1,31.07,2.22,3.81,
2002-10-29,3.97,32.27,2.18,3.85,
2002-10-30,3.99,31.23,2.25,3.83,
2002-10-31,3.93,31.14,2.25,3.82,
2002-11-01,4.01,29.3,2.25,3.76,
2002-11-04,4.07,30.82,2.28,3.72,
2002-11-05,4.1,31.23,2.28,3.72,
2002-11-06,4.09,30.73,2.22,3.72,
2002-11-07,3.88,31.42,2.02,3.73,
2002-11-08,3.85,29.41,1.98,3.66,
2002-11-12,3.84,30.58,2.05,3.68,
2002-11-13,3.84,31.24,2.08,3.67,
2002-11-14,4.03,28.67,2.14,3.58,
2002-11-15,4.05,26.65,2.14,3.54,
2002-11-18,4.02,27.66,2.11,3.52,
2002-11-19,3.99,27.41,2.08,3.5,
2002-11-20,4.08,25.32,2.1,3.48,
2002-11-21,4.14,23.81,2.09,3.46,
2002-11-22,4.18,23.16,2.08,3.43,
2002-11-25,4.19,24.07,2.1,3.42,
2002-11-26,4.08,25.97,2.11,3.45,
2002-11-27,4.26,27.25,2.13,3.39,
2002-11-29,4.22,27.5,2.14,3.38,
2002-12-02,4.22,27.46,2.15,3.37,
2002-12-03,4.24,28.33,2.16,3.35,
2002-12-04,4.18,28.92,2.16,3.38,
2002-12-05,4.13,30.1,2.16,3.38,
2002-12-06,4.09,28.88,2.2,3.42,
2002-12-09,4.06,30.78,2.18,3.42,
2002-12-10,4.06,28.76,2.16,3.4,
2002-12-11,4.01,27.76,2.16,3.4,
2002-12-12,4.01,27.29,2.16,3.42,
2002-12-13,4.07,28.18,2.2,3.42,
2002-12-16,4.15,26.24,2.21,3.37,
2002-12-17,4.13,26.66,2.24,3.37,
2002-12-18,4.06,28.29,2.25,3.4,
2002-12-19,3.96,30.21,2.22,3.44,
2002-12-20,3.97,26.71,2.21,3.42,
2002-12-23,3.98,26.2,2.19,3.44,
2002-12-24,3.95,26.49,2.22,3.44,
2002-12-26,3.93,27.37,2.23,3.45,
2002-12-27,3.83,29.55,2.23,3.49,
2002-12-30,3.82,29.62,2.21,3.48,
2002-12-31,3.83,28.62,2.22,3.48,
2003-01-02,4.07,25.39,2.27,3.37,
2003-01-03,4.05,24.68,2.26,3.39,
2003-01-06,4.09,24.91,2.25,3.38,
2003-01-07,4.04,25.13,2.27,3.39,
2003-01-08,4.0,25.53,2.29,3.35,
2003-01-09,4.19,24.25,2.32,3.29,
2003-01-10,4.16,24.32,2.37,3.31,
2003-01-13,4.15,24.9,2.34,3.29,
2003-01-14,4.1,24.57,2.34,3.31,
2003-01-15,4.1,25.51,2.35,3.29,
2003-01-16,4.1,25.01,2.35,3.29,
2003-01-17,4.05,25.7,2.35,3.29,
2003-01-21,4.01,27.59,2.34,3.31,
2003-01-22,3.95,29.01,2.29,3.33,
2003-01-23,3.98,27.53,2.29,3.33,
2003-01-24,3.94,31.51,2.28,3.33,
2003-01-27,3.98,34.69,2.28,3.27,
2003-01-28,4.0,31.93,2.3,3.23,
2003-01-29,4.06,31.26,2.29,3.18,
2003-01-30,4.0,31.32,2.3,3.19,
2003-01-31,4.0,31.17,2.28,3.16,
2003-02-03,4.01,31.02,2.29,3.14,
2003-02-04,3.96,32.76,2.28,3.12,
2003-02-05,4.02,33.04,2.29,3.11,
2003-02-06,3.97,33.35,2.29,3.12,
2003-02-07,3.96,34.01,2.33,3.11,
2003-02-10,3.99,33.99,2.31,3.11,
2003-02-11,3.98,33.68,2.33,3.13,
2003-02-12,3.93,34.33,2.31,3.16,
2003-02-13,3.89,33.7,2.32,3.17,
2003-02-14,3.95,32.62,2.33,3.16,
2003-02-18,3.94,31.11,2.28,3.16,
2003-02-19,3.88,31.31,2.27,3.16,
2003-02-20,3.85,31.16,2.26,3.18,
2003-02-21,3.9,30.25,2.27,3.16,
2003-02-24,3.86,31.98,2.26,3.17,
2003-02-25,3.81,31.74,2.23,3.18,
2003-02-26,3.78,31.94,2.21,3.18,
2003-02-27,3.76,30.53,2.18,3.2,
2003-02-28,3.71,29.63,2.18,3.21,
2003-03-03,3.68,30.43,2.16,3.23,
2003-03-04,3.65,31.83,2.16,3.25,
2003-03-05,3.63,30.38,2.17,3.25,
2003-03-06,3.67,31.37,2.2,3.24,
2003-03-07,3.63,31.08,2.24,3.26,
2003-03-10,3.59,33.31,2.24,3.29,
2003-03-11,3.6,33.61,2.22,3.28,
2003-03-12,3.6,33.51,2.15,3.26,
2003-03-13,3.74,31.76,2.15,3.21,
2003-03-14,3.72,30.98,2.16,3.22,
2003-03-17,3.82,31.75,2.19,3.17,
2003-03-18,3.91,30.43,2.19,3.11,
2003-03-19,3.98,31.54,2.26,3.04,
2003-03-20,4.01,30.44,2.26,3.05,
2003-03-21,4.11,28.67,2.31,2.99,
2003-03-24,3.98,30.39,2.27,3.03,
2003-03-25,3.97,28.75,2.28,3.04,
2003-03-26,3.96,28.23,2.28,3.01,
2003-03-27,3.95,27.96,2.33,3.0,
2003-03-28,3.92,27.75,2.36,3.01,
2003-03-31,3.83,29.15,2.32,3.04,
2003-04-01,3.84,28.36,2.34,3.02,
2003-04-02,3.94,28.02,2.34,2.98,
2003-04-03,3.93,28.21,2.38,3.01,
2003-04-04,3.96,29.13,2.41,2.99,
2003-04-07,4.03,28.45,2.38,2.95,
2003-04-08,3.95,27.13,2.36,2.97,
2003-04-09,3.93,27.11,2.38,2.97,
2003-04-10,3.95,25.6,2.35,2.96,
2003-04-11,4.0,24.44,2.35,2.93,
2003-04-14,4.04,23.41,2.3,2.92,
2003-04-15,3.98,22.56,2.29,2.92,
2003-04-16,3.96,22.52,2.29,2.9,
2003-04-17,3.98,21.5,2.27,2.86,
2003-04-21,4.0,21.95,2.29,2.84,
2003-04-22,4.01,20.7,2.31,2.83,
2003-04-23,4.02,20.8,2.32,2.79,
2003-04-24,3.93,20.33,2.31,2.8,
2003-04-25,3.91,20.8,2.34,2.82,
2003-04-28,3.92,20.84,2.33,2.79,
2003-04-29,3.96,20.76,2.34,2.77,
2003-04-30,3.89,21.21,2.38,2.76,
2003-05-01,3.88,21.59,2.38,2.77,
2003-05-02,3.94,20.63,2.38,2.73,
2003-05-05,3.92,21.13,2.37,2.71,
2003-05-06,3.84,20.8,2.39,2.74,
2003-05-07,3.72,21.0,2.27,2.78,
2003-05-08,3.7,21.24,2.21,2.67,
2003-05-09,3.69,19.69,2.24,2.81,
2003-05-12,3.64,19.52,2.18,2.83,
2003-05-13,3.63,19.91,2.16,2.83,
2003-05-14,3.53,20.0,2.12,2.83,
2003-05-15,3.53,19.24,2.07,2.83,
2003-05-16,3.46,18.4,2.08,2.84,
2003-05-19,3.46,20.51,2.11,2.86,
2003-05-20,3.38,21.29,2.07,2.86,
2003-05-21,3.39,21.21,2.01,2.86,
2003-05-22,3.34,19.78,1.98,2.85,
2003-05-23,3.34,19.17,1.96,2.81,
2003-05-27,3.41,19.99,2.08,2.83,
2003-05-28,3.44,20.03,2.09,2.83,
2003-05-29,3.34,20.43,2.04,2.87,
2003-05-30,3.37,19.47,2.04,2.85,
2003-06-02,3.43,20.85,2.1,2.85,
2003-06-03,3.34,20.84,2.14,2.88,
2003-06-04,3.3,20.62,2.1,2.87,
2003-06-05,3.34,20.83,2.09,2.87,
2003-06-06,3.37,21.25,2.1,2.83,
2003-06-09,3.29,22.15,2.1,2.87,
2003-06-10,3.2,20.64,2.07,2.89,
2003-06-11,3.21,20.21,2.05,2.87,
2003-06-12,3.18,20.41,2.05,2.88,
2003-06-13,3.13,20.66,2.03,2.88,
2003-06-16,3.18,20.22,2.0,2.87,
2003-06-17,3.27,20.01,2.02,2.85,
2003-06-18,3.37,19.76,2.1,2.83,
2003-06-19,3.35,19.8,2.18,2.87,
2003-06-20,3.4,19.14,2.18,2.86,
2003-06-23,3.32,20.58,2.15,2.88,
2003-06-24,3.29,20.75,2.15,2.87,
2003-06-25,3.38,20.81,2.08,2.85,
2003-06-26,3.55,19.4,2.14,2.8,
2003-06-27,3.58,19.16,2.2,2.8,
2003-06-30,3.54,19.52,2.22,2.81,
2003-07-01,3.56,19.46,2.26,2.81,
2003-07-02,3.56,19.03,2.26,2.75,
2003-07-03,3.67,19.39,2.35,2.72,
2003-07-07,3.74,20.06,2.38,2.7,
2003-07-08,3.75,19.48,2.36,2.68,
2003-07-09,3.73,18.93,2.36,2.68,
2003-07-10,3.7,19.19,2.37,2.71,
2003-07-11,3.66,18.47,2.37,2.73,
2003-07-14,3.74,19.59,2.39,2.72,
2003-07-15,3.94,19.55,2.49,2.66,
2003-07-16,3.97,19.76,2.48,2.62,
2003-07-17,3.98,20.22,2.51,2.61,
2003-07-18,4.0,19.11,2.49,2.61,
2003-07-21,4.19,19.78,2.58,2.57,
2003-07-22,4.17,19.17,2.6,2.56,
2003-07-23,4.12,18.64,2.58,2.59,
2003-07-24,4.2,18.6,2.66,2.55,
2003-07-25,4.22,17.75,2.7,2.57,
2003-07-28,4.31,18.36,2.7,2.58,
2003-07-29,4.42,18.67,2.75,2.55,
2003-07-30,4.34,18.85,2.7,2.55,
2003-07-31,4.49,19.49,2.69,2.58,
2003-08-01,4.44,20.75,2.59,2.57,
2003-08-04,4.35,21.27,2.64,2.62,
2003-08-05,4.47,22.68,2.59,2.62,
2003-08-06,4.32,21.5,2.54,2.64,
2003-08-07,4.3,20.26,2.56,2.64,
2003-08-08,4.27,19.59,2.55,2.69,
2003-08-11,4.38,19.75,2.57,2.61,
2003-08-12,4.37,17.94,2.66,2.63,
2003-08-13,4.58,18.77,2.72,2.56,
2003-08-14,4.55,18.47,2.69,2.59,
2003-08-15,4.55,18.27,2.7,2.55,
2003-08-18,4.49,18.18,2.62,2.6,
2003-08-19,4.38,17.86,2.57,2.61,
2003-08-20,4.45,17.82,2.61,2.56,
2003-08-21,4.53,17.84,2.55,2.51,
2003-08-22,4.48,18.55,2.51,2.49,
2003-08-25,4.53,19.53,2.51,2.5,
2003-08-26,4.5,19.49,2.54,2.49,
2003-08-27,4.54,19.13,2.49,2.47,
2003-08-28,4.42,18.48,2.49,2.49,
2003-08-29,4.45,18.63,2.5,2.46,
2003-09-02,4.61,19.02,2.57,2.39,
2003-09-03,4.6,19.44,2.58,2.4,
2003-09-04,4.52,18.71,2.61,2.46,
2003-09-05,4.35,18.17,2.63,2.52,
2003-09-08,4.41,18.26,2.66,2.48,
2003-09-09,4.37,18.85,2.66,2.53,
2003-09-10,4.28,20.01,2.64,2.55,
2003-09-11,4.35,19.25,2.64,2.48,
2003-09-12,4.27,18.68,2.61,2.56,
2003-09-15,4.28,19.28,2.65,2.55,
2003-09-16,4.29,18.03,2.66,2.57,
2003-09-17,4.2,18.15,2.57,2.56,
2003-09-18,4.19,17.57,2.51,2.54,
2003-09-19,4.17,17.54,2.47,2.52,
2003-09-22,4.26,19.65,2.56,2.52,
2003-09-23,4.24,19.47,2.56,2.5,
2003-09-24,4.16,21.22,2.5,2.5,
2003-09-25,4.12,22.26,2.47,2.52,
2003-09-26,4.04,22.23,2.44,2.55,
2003-09-29,4.09,21.67,2.48,2.56,
2003-09-30,3.96,22.72,2.46,2.57,
2003-10-01,3.96,21.07,2.49,2.56,
2003-10-02,4.03,20.8,2.55,2.54,
2003-10-03,4.21,19.5,2.56,2.52,
